date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2025-08-12,Kushtia,Khulna,23.898795,89.129554,32.17,68,1002,2.66,96,0.0,3,38.9,48.88,30.41,25.22,26.77,563.56
2025-08-12,Lakshmipur,Chattogram,22.944537,90.827635,31.58,65,1003,3.59,100,0.0,2,8.76,11.85,67.33,0.18,0.17,200.08
2025-08-12,Lalmonirhat,Rangpur,25.916351,89.446139,34.0,57,1001,2.39,92,0.1,3,48.43,53.76,17.73,19.11,5.66,585.02
2025-08-12,Madaripur,Dhaka,23.167518,90.204727,32.89,60,1003,2.69,100,0.0,2,9.86,13.18,69.36,0.38,0.38,212.82
2025-08-12,Magura,Khulna,23.488077,89.420182,32.2,68,1002,2.64,100,0.0,2,13.41,16.0,66.11,4.99,6.16,280.79
2025-08-12,Manikganj,Dhaka,23.832984,89.966688,33.26,59,1002,3.37,100,0.0,2,11.12,13.31,65.58,3.98,3.39,258.76
2025-08-12,Meherpur,Khulna,23.781785,88.636937,32.1,68,1002,2.31,100,0.0,3,36.45,44.23,35.55,19.33,20.56,505.33
2025-08-12,Moulvibazar,Sylhet,24.488082,91.763018,29.5,80,1003,0.56,100,0.0,1,7.11,9.28,47.5,2.38,1.8,193.82
2025-08-12,Munshiganj,Dhaka,23.54838,90.534972,33.17,58,1003,3.26,100,0.0,2,7.16,9.09,62.51,0.94,0.65,197.21
2025-08-12,Mymensingh,Mymensingh,24.888931,90.384519,29.99,76,1003,1.82,100,0.15,2,18.82,22.12,55.49,4.59,1.92,281.52
2025-08-12,Naogaon,Rajshahi,24.807323,88.944545,33.14,62,1002,2.1,96,1.33,4,56.9,65.16,26.96,21.17,29.64,531.36
2025-08-12,Narail,Khulna,25.074884,90.391651,28.84,83,1003,2.19,99,0.0,2,22.47,26.31,50.77,5.25,2.18,298.61
2025-08-12,Narayanganj,Dhaka,23.623673,90.498807,32.01,56,1003,3.23,100,0.0,2,7.83,10.03,62.95,1.4,0.86,205.18
2025-08-12,Narsingdi,Dhaka,23.919715,90.715298,32.8,61,1002,2.49,100,0.0,2,8.23,11.06,60.3,1.54,0.79,203.35
2025-08-12,Natore,Rajshahi,24.413185,88.986668,32.08,66,1002,1.25,99,0.0,3,46.18,53.71,31.4,19.16,16.34,536.74
2025-08-12,Netrokona,Mymensingh,24.891567,90.712533,29.16,79,1003,2.76,99,0.0,2,13.95,17.53,58.25,3.77,1.5,252.28
2025-08-12,Nilphamari,Rangpur,25.933927,88.853459,33.76,57,1002,2.02,97,0.0,5,82.32,89.67,15.04,27.67,26.96,588.96
2025-08-12,Noakhali,Chattogram,22.25408,91.17144,28.37,80,1004,3.22,96,0.0,2,6.97,8.95,66.37,0.05,0.06,195.28
2025-08-12,Pabna,Rajshahi,24.006808,89.244834,32.45,65,1002,2.47,99,0.0,3,31.67,38.15,42.11,15.64,14.68,442.24
2025-08-12,Panchagarh,Rangpur,26.320945,88.547114,33.58,58,1001,2.81,99,0.0,4,69.61,75.38,6.63,25.74,7.34,654.6
2025-08-12,Patuakhali,Barishal,22.008424,90.382683,30.66,69,1003,3.78,100,0.0,2,11.47,15.9,80.51,0.09,0.12,232.92
2025-08-12,Pirojpur,Barishal,22.50956,90.00725,33.88,53,1003,3.07,100,0.0,2,15.84,22.64,79.45,0.16,0.21,249.62
2025-08-12,Rajbari,Dhaka,23.739837,89.570413,32.69,65,1002,3.17,100,0.0,2,14.36,17.17,61.85,5.97,6.53,295.83
2025-08-12,Rajshahi,Rajshahi,24.628543,89.037686,32.29,66,1002,1.48,97,0.15,3,48.99,56.33,32.23,17.94,17.75,504.17
2025-08-12,Rangamati,Chattogram,22.650921,92.181433,31.59,61,1003,0.44,100,0.0,1,3.18,4.33,40.1,1.76,0.23,151.69
