date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2025-08-18,Bagerhat,Khulna,22.655478,89.794181,33.11,58,1004,8.25,50,0.0,1,3.94,7.0,39.48,0.46,0.17,105.51
2025-08-18,Bandarban,Chattogram,21.787476,92.412475,32.3,61,1005,2.3,69,0.0,1,2.21,3.9,39.39,0.2,0.11,95.41
2025-08-18,Barguna,Barishal,22.131336,90.117243,30.48,73,1004,9.5,78,0.0,1,3.67,6.14,41.57,0.42,0.16,99.35
2025-08-18,Barishal,Barishal,22.493403,90.354801,32.13,62,1004,10.01,36,0.0,1,3.61,6.15,41.08,0.4,0.12,102.18
2025-08-18,Bhola,Barishal,22.143569,90.790409,28.78,82,1005,10.17,39,0.0,1,4.34,7.82,41.93,0.37,0.16,102.03
2025-08-18,Bogura,Rajshahi,24.850066,89.372843,34.37,53,1005,5.36,92,0.0,1,5.56,6.82,40.75,3.87,2.68,187.77
2025-08-18,Brahmanbaria,Chattogram,23.9606,91.119089,33.06,75,1005,1.54,75,0.0,1,2.1,2.65,39.94,1.34,0.53,142.49
2025-08-18,Chandpur,Chattogram,23.224176,90.6531,31.62,66,1005,6.63,70,0.0,1,1.69,2.63,38.45,0.52,0.22,105.09
2025-08-18,Chapai Nawabganj,Rajshahi,24.599887,88.285047,34.09,56,1004,5.9,78,0.0,1,7.61,9.91,43.61,5.34,6.55,211.78
2025-08-18,Chattogram,Chattogram,22.333778,91.834435,31.93,66,1005,4.12,40,0.0,1,2.53,4.14,40.45,0.3,0.11,97.36
2025-08-18,Chuadanga,Khulna,23.643661,88.846448,32.04,67,1004,5.92,81,0.0,1,6.52,9.9,38.29,6.31,9.95,195.17
2025-08-18,Cox's Bazar,Chattogram,21.176647,92.003505,28.21,83,1006,9.74,89,0.0,1,3.26,6.55,39.12,0.24,0.2,96.07
2025-08-18,Cumilla,Chattogram,23.461061,91.180875,32.74,63,1005,2.57,68,0.0,1,1.71,2.38,39.93,0.78,0.26,118.23
2025-08-18,Dhaka,Dhaka,23.764386,90.389014,31.98,66,1005,4.63,40,0.0,1,1.69,2.36,36.19,1.32,0.44,128.74
2025-08-18,Dinajpur,Rangpur,25.626071,88.634623,34.98,52,1005,4.12,66,0.0,1,6.55,8.03,26.31,9.18,6.67,205.06
2025-08-18,Faridpur,Dhaka,23.604018,89.841554,33.38,61,1004,6.18,94,0.0,1,1.96,2.75,35.49,1.79,1.07,132.71
2025-08-18,Feni,Chattogram,23.01276,91.404923,32.26,65,1005,1.94,60,0.0,1,1.74,2.73,41.08,0.62,0.17,107.57
2025-08-18,Gaibandha,Rangpur,25.086001,89.869644,34.63,54,1005,3.53,97,0.0,1,5.87,7.16,40.84,3.38,1.82,193.17
2025-08-18,Gazipur,Dhaka,23.999756,90.417363,32.01,66,1005,4.63,40,0.0,1,1.71,2.34,36.17,1.48,0.5,140.05
2025-08-18,Gopalganj,Dhaka,23.004994,89.830318,33.49,56,1004,6.72,83,0.0,1,2.54,3.98,38.6,0.69,0.59,106.36
2025-08-18,Habiganj,Sylhet,24.374603,91.414027,34.44,59,1005,1.08,100,0.0,1,6.81,7.81,50.63,1.61,1.65,166.15
2025-08-18,Jamalpur,Mymensingh,24.925587,89.943668,34.21,55,1005,3.6,82,0.0,1,5.25,6.41,40.37,3.04,1.5,185.1
2025-08-18,Jashore,Khulna,23.166526,89.209442,32.0,68,1004,5.73,98,0.0,1,3.47,5.53,37.31,1.91,2.48,120.14
2025-08-18,Jhalokathi,Barishal,22.56239,90.174282,32.6,60,1004,9.45,28,0.0,1,3.52,5.78,40.93,0.41,0.12,102.2
2025-08-18,Jhenaidah,Khulna,23.544696,89.173194,32.66,64,1004,5.64,82,0.0,1,4.45,6.68,36.45,4.31,6.22,156.83
2025-08-18,Joypurhat,Rajshahi,25.111402,88.98842,34.65,52,1005,5.03,83,0.0,1,4.97,6.36,32.12,6.87,7.13,194.87
2025-08-18,Khagrachhari,Chattogram,23.1078,91.988996,33.35,62,1005,0.85,72,0.0,1,1.27,1.66,41.64,1.02,0.35,115.29
2025-08-18,Khulna,Khulna,22.937209,89.285274,33.12,60,1004,6.91,84,0.0,1,3.85,6.45,38.14,1.23,1.35,114.6
2025-08-18,Kishoreganj,Dhaka,24.433982,90.785723,33.96,56,1005,2.7,81,0.0,1,5.99,6.92,46.82,2.18,1.78,171.68
2025-08-18,Kurigram,Rangpur,25.813013,89.643052,33.34,61,1005,3.71,89,0.0,1,8.25,9.6,31.56,6.92,2.11,216.06
2025-08-18,Kushtia,Khulna,23.898795,89.129554,33.46,60,1004,5.71,75,0.0,1,5.94,8.92,38.28,5.7,8.55,196.54
2025-08-18,Lakshmipur,Chattogram,22.944537,90.827635,30.76,69,1005,6.8,77,0.0,1,2.78,4.93,40.45,0.4,0.12,102.36
2025-08-18,Lalmonirhat,Rangpur,25.916351,89.446139,34.66,54,1005,3.17,76,0.0,1,8.4,9.79,30.46,6.86,1.82,219.37
2025-08-18,Madaripur,Dhaka,23.167518,90.204727,32.63,62,1005,7.06,75,0.0,1,2.28,3.61,39.07,0.45,0.15,103.84
2025-08-18,Magura,Khulna,23.488077,89.420182,33.28,60,1004,5.91,90,0.0,1,2.51,3.63,36.47,1.97,2.2,126.91
2025-08-18,Manikganj,Dhaka,23.832984,89.966688,33.85,57,1004,5.7,96,0.0,1,1.96,2.71,34.28,2.28,1.19,145.53
2025-08-18,Meherpur,Khulna,23.781785,88.636937,31.87,68,1004,6.19,78,0.0,1,7.55,10.7,38.85,6.86,10.03,201.89
2025-08-18,Moulvibazar,Sylhet,24.488082,91.763018,33.53,63,1005,1.08,100,0.0,1,8.2,9.38,52.29,1.32,1.55,171.27
2025-08-18,Munshiganj,Dhaka,23.54838,90.534972,33.28,60,1005,6.29,62,0.0,1,1.7,2.48,37.62,0.82,0.3,116.41
2025-08-18,Mymensingh,Mymensingh,24.888931,90.384519,34.01,56,1005,2.58,70,0.0,1,7.25,8.6,45.56,3.13,2.58,187.41
2025-08-18,Naogaon,Rajshahi,24.807323,88.944545,34.69,53,1004,5.52,71,0.0,1,6.21,7.76,40.27,5.4,5.69,192.75
2025-08-18,Narail,Khulna,25.074884,90.391651,34.25,56,1005,2.33,80,0.0,1,8.82,10.45,48.65,3.49,3.33,196.86
2025-08-18,Narayanganj,Dhaka,23.623673,90.498807,32.01,57,1005,6.04,64,0.0,1,1.7,2.41,36.89,1.15,0.4,128.22
2025-08-18,Narsingdi,Dhaka,23.919715,90.715298,33.69,59,1005,3.53,93,0.0,1,1.72,2.37,37.18,1.22,0.42,139.01
2025-08-18,Natore,Rajshahi,24.413185,88.986668,33.53,60,1004,5.45,65,0.0,1,8.7,10.54,56.59,2.44,2.8,188.49
2025-08-18,Netrokona,Mymensingh,24.891567,90.712533,34.83,54,1004,1.3,87,0.0,2,11.22,12.92,56.6,3.38,4.42,192.23
2025-08-18,Nilphamari,Rangpur,25.933927,88.853459,34.68,54,1005,3.6,84,0.0,1,8.0,9.4,27.93,8.32,4.39,215.72
2025-08-18,Noakhali,Chattogram,22.25408,91.17144,28.46,84,1005,7.77,36,0.0,1,3.86,7.29,41.32,0.34,0.14,100.71
2025-08-18,Pabna,Rajshahi,24.006808,89.244834,33.89,58,1004,5.57,73,0.0,1,5.09,6.88,41.02,3.55,4.16,175.7
2025-08-18,Panchagarh,Rangpur,26.320945,88.547114,34.53,53,1005,3.52,83,0.0,2,12.21,14.26,25.27,8.05,3.21,256.88
2025-08-18,Patuakhali,Barishal,22.008424,90.382683,29.23,81,1005,11.18,67,0.0,1,3.89,6.7,41.69,0.41,0.16,100.24
2025-08-18,Pirojpur,Barishal,22.50956,90.00725,32.47,61,1004,9.31,35,0.0,1,3.52,5.78,40.93,0.41,0.12,102.2
2025-08-18,Rajbari,Dhaka,23.739837,89.570413,33.94,57,1004,6.05,90,0.0,1,2.54,3.61,35.51,2.39,2.24,139.59
2025-08-18,Rajshahi,Rajshahi,24.628543,89.037686,34.33,55,1004,5.57,63,0.0,1,6.81,8.32,46.94,3.46,3.21,186.8
2025-08-18,Rangamati,Chattogram,22.650921,92.181433,30.29,75,1005,1.26,84,0.0,1,1.39,1.93,38.87,0.58,0.07,108.97
2025-08-18,Rangpur,Rangpur,25.637614,89.082638,34.93,53,1005,4.06,93,0.0,1,6.79,8.09,28.5,8.03,4.31,209.99
2025-08-18,Satkhira,Khulna,22.716651,89.074986,33.13,60,1003,7.26,74,0.0,1,4.26,7.05,39.05,0.61,0.23,111.63
2025-08-18,Shariatpur,Dhaka,23.213284,90.348125,31.52,67,1005,7.22,75,0.0,1,1.69,2.47,38.23,0.47,0.18,104.19
2025-08-18,Sherpur,Mymensingh,25.022837,90.014974,34.32,55,1005,3.39,94,0.0,1,6.32,7.72,42.25,3.24,2.13,194.06
2025-08-18,Sirajganj,Rajshahi,24.457224,89.705705,32.19,66,1005,3.75,56,0.0,1,4.91,5.93,43.19,2.19,0.98,170.97
2025-08-18,Sunamganj,Sylhet,25.067103,91.398582,34.91,55,1005,1.1,84,0.0,2,16.91,18.85,74.55,3.79,5.68,197.76
2025-08-18,Sylhet,Sylhet,24.89922,91.868527,34.14,58,1004,1.23,97,0.0,1,6.02,7.12,46.05,2.26,0.84,166.76
2025-08-18,Tangail,Dhaka,24.273851,89.937591,33.51,59,1005,4.19,80,0.0,1,3.34,4.17,37.72,2.34,0.97,161.17
2025-08-18,Thakurgaon,Rangpur,23.773143,90.359163,32.02,66,1005,4.63,40,0.0,1,1.69,2.36,36.19,1.32,0.44,128.74
