date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2025-09-10,Bagerhat,Khulna,22.655478,89.794181,31.5,66,1006,1.46,100,0.0,2,14.23,18.07,66.8,0.16,0.41,188.49
2025-09-10,Bandarban,Chattogram,21.787476,92.412475,28.5,85,1007,0.38,97,0.0,1,3.52,4.43,54.41,0.06,0.04,119.96
2025-09-10,Barguna,Barishal,22.131336,90.117243,32.11,62,1007,2.89,98,0.22,2,7.2,8.77,63.82,0.04,0.04,157.79
2025-09-10,Barishal,Barishal,22.493403,90.354801,31.98,62,1007,2.79,100,0.0,2,8.19,10.11,64.55,0.06,0.07,158.85
2025-09-10,Bhola,Barishal,22.143569,90.790409,29.86,70,1007,3.24,99,1.33,2,7.03,8.33,63.4,0.03,0.04,152.13
2025-09-10,Bogura,Rajshahi,24.850066,89.372843,35.25,50,1005,3.0,66,0.0,3,34.19,40.03,40.83,14.53,15.68,323.76
2025-09-10,Brahmanbaria,Chattogram,23.9606,91.119089,33.06,70,1006,2.06,40,0.0,1,6.1,8.19,56.1,0.93,0.74,147.51
2025-09-10,Chandpur,Chattogram,23.224176,90.6531,31.63,65,1006,2.82,91,0.0,2,4.25,5.14,60.47,0.34,0.38,141.62
2025-09-10,Chapai Nawabganj,Rajshahi,24.599887,88.285047,35.4,48,1005,2.23,84,0.0,4,69.88,78.81,32.27,18.48,31.01,501.2
2025-09-10,Chattogram,Chattogram,22.333778,91.834435,30.93,74,1007,3.09,75,0.0,1,3.98,5.01,57.44,0.07,0.04,123.47
2025-09-10,Chuadanga,Khulna,23.643661,88.846448,33.01,59,1006,1.88,78,0.0,3,38.4,46.87,95.29,8.36,19.56,366.42
2025-09-10,Cox's Bazar,Chattogram,21.176647,92.003505,28.87,75,1007,2.52,94,0.0,1,3.35,4.34,58.22,0.03,0.03,126.75
