date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2025-09-07,Bagerhat,Khulna,22.655478,89.794181,30.95,65,1006,1.96,100,0.0,2,8.48,12.51,60.62,0.14,0.27,131.87
2025-09-07,Bandarban,Chattogram,21.787476,92.412475,32.45,59,1006,1.19,100,0.0,1,2.84,3.57,49.36,0.05,0.01,117.71
2025-09-07,Barguna,Barishal,22.131336,90.117243,31.18,64,1006,2.43,100,0.0,1,8.09,10.98,59.89,0.04,0.06,122.72
2025-09-07,Barishal,Barishal,22.493403,90.354801,31.05,64,1006,1.89,100,0.0,1,7.28,10.3,59.12,0.07,0.08,125.01
2025-09-07,Bhola,Barishal,22.143569,90.790409,28.35,79,1007,2.89,100,0.0,2,7.1,9.33,60.32,0.04,0.04,122.17
2025-09-07,Bogura,Rajshahi,24.850066,89.372843,34.46,49,1006,2.13,52,0.0,3,40.36,46.86,73.04,7.2,11.01,287.21
2025-09-07,Brahmanbaria,Chattogram,23.9606,91.119089,28.06,94,1006,1.54,75,0.0,1,5.26,7.45,50.29,0.69,0.55,136.8
2025-09-07,Chandpur,Chattogram,23.224176,90.6531,27.95,82,1006,1.77,100,0.0,1,3.71,4.91,50.4,0.25,0.34,123.32
2025-09-07,Chapai Nawabganj,Rajshahi,24.599887,88.285047,34.14,51,1006,3.06,94,0.0,2,20.87,25.05,75.63,2.33,6.8,207.94
2025-09-07,Chattogram,Chattogram,22.333778,91.834435,28.52,69,1007,0.43,100,0.0,1,3.51,4.59,49.14,0.05,0.01,117.36
2025-09-07,Chuadanga,Khulna,23.643661,88.846448,31.78,63,1006,1.98,95,0.0,3,44.85,54.63,113.5,6.75,20.13,325.5
2025-09-07,Cox's Bazar,Chattogram,21.176647,92.003505,28.01,81,1006,2.18,98,0.0,1,3.83,5.27,48.58,0.04,0.02,117.22
2025-09-07,Cumilla,Chattogram,23.461061,91.180875,26.98,87,1006,1.46,100,0.0,1,4.58,6.32,50.35,0.38,0.32,128.94
2025-09-07,Dhaka,Dhaka,23.764386,90.389014,27.98,78,1006,1.54,75,0.0,1,5.22,6.79,56.28,0.72,0.64,130.98
2025-09-07,Dinajpur,Rangpur,25.626071,88.634623,34.47,49,1005,2.45,82,0.0,3,25.74,30.89,58.34,10.04,18.11,218.89
2025-09-07,Faridpur,Dhaka,23.604018,89.841554,31.18,65,1006,1.82,100,0.0,2,7.41,9.35,62.83,1.37,2.18,139.53
2025-09-07,Feni,Chattogram,23.01276,91.404923,28.24,84,1007,1.97,99,0.0,1,4.69,6.6,50.04,0.16,0.09,123.7
