date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2025-08-19,Bagerhat,Khulna,22.655478,89.794181,30.92,68,1004,6.96,62,0.0,1,3.25,5.81,38.59,0.53,0.18,94.67
2025-08-19,Bandarban,Chattogram,21.787476,92.412475,29.03,79,1007,2.07,36,0.0,1,1.8,3.34,31.36,0.22,0.09,86.99
2025-08-19,Barguna,Barishal,22.131336,90.117243,30.24,72,1004,8.25,70,0.0,1,4.32,7.66,40.61,0.48,0.21,96.84
2025-08-19,Barishal,Barishal,22.493403,90.354801,30.93,68,1004,8.6,44,0.0,1,3.26,6.03,38.86,0.44,0.15,94.51
2025-08-19,Bhola,Barishal,22.143569,90.790409,28.64,80,1005,9.39,67,0.0,1,3.4,6.57,38.97,0.42,0.17,94.59
2025-08-19,Bogura,Rajshahi,24.850066,89.372843,32.8,59,1004,6.26,80,0.0,1,3.81,5.3,28.52,4.96,3.09,154.5
2025-08-19,Brahmanbaria,Chattogram,23.9606,91.119089,32.06,70,1005,4.12,75,0.0,1,1.56,2.13,32.63,1.15,0.35,104.98
2025-08-19,Chandpur,Chattogram,23.224176,90.6531,30.98,68,1005,8.36,58,0.0,1,2.15,3.23,35.6,0.45,0.25,94.77
2025-08-19,Chapai Nawabganj,Rajshahi,24.599887,88.285047,32.59,60,1004,6.61,30,0.0,2,10.57,13.06,18.63,14.03,10.94,264.43
2025-08-19,Chattogram,Chattogram,22.333778,91.834435,32.93,62,1006,7.2,75,0.0,1,1.94,3.33,34.61,0.3,0.09,87.48
2025-08-19,Chuadanga,Khulna,23.643661,88.846448,30.72,73,1004,6.6,67,0.0,1,9.66,14.8,21.49,11.63,13.77,257.8
2025-08-19,Cox's Bazar,Chattogram,21.176647,92.003505,28.0,81,1006,8.87,21,0.0,1,2.38,4.72,36.1,0.25,0.15,88.9
2025-08-19,Cumilla,Chattogram,23.461061,91.180875,31.63,64,1005,6.5,60,0.0,1,1.74,2.52,35.19,0.61,0.2,96.43
