date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2025-08-23,Faridpur,Dhaka,23.604018,89.841554,29.14,78,1001,5.37,100,0.0,2,21.92,24.34,1.84,16.79,5.77,388.32
2025-08-23,Feni,Chattogram,23.01276,91.404923,27.85,86,1004,7.8,98,0.0,1,8.05,8.95,38.26,2.49,0.15,190.63
2025-08-23,Gaibandha,Rangpur,25.086001,89.869644,27.91,80,1002,8.18,100,0.0,2,13.24,14.8,13.13,13.12,1.28,347.74
2025-08-23,Gazipur,Dhaka,23.999756,90.417363,27.01,94,1002,5.66,75,0.0,2,13.59,15.67,8.61,11.68,1.72,308.61
2025-08-23,Gopalganj,Dhaka,23.004994,89.830318,27.38,84,1002,3.99,95,0.32,2,15.06,16.48,7.79,12.86,3.62,297.4
2025-08-23,Habiganj,Sylhet,24.374603,91.414027,27.5,84,1004,5.07,96,0.0,1,6.68,7.71,32.47,4.37,1.65,214.7
2025-08-23,Jamalpur,Mymensingh,24.925587,89.943668,28.4,80,1002,8.57,100,0.0,2,15.79,17.43,10.01,14.81,1.94,370.62
2025-08-23,Jashore,Khulna,23.166526,89.209442,28.05,83,1001,4.5,99,0.0,2,17.28,19.74,6.73,14.37,6.83,351.37
2025-08-23,Jhalokathi,Barishal,22.56239,90.174282,27.85,82,1002,5.54,99,1.15,1,8.43,10.58,23.41,7.33,0.45,203.7
2025-08-23,Jhenaidah,Khulna,23.544696,89.173194,28.92,81,1001,3.47,97,0.0,2,24.7,29.04,0.65,17.56,11.51,453.83
2025-08-23,Joypurhat,Rajshahi,25.111402,88.98842,26.06,90,1002,8.22,100,0.0,3,32.18,34.4,0.02,21.77,13.03,652.6
2025-08-23,Khagrachhari,Chattogram,23.1078,91.988996,28.68,78,1005,3.37,95,0.0,1,6.51,7.03,42.06,1.21,0.05,173.98
2025-08-23,Khulna,Khulna,22.937209,89.285274,26.64,87,1002,4.25,99,0.0,2,12.81,14.65,12.05,12.06,3.9,285.84
2025-08-23,Kishoreganj,Dhaka,24.433982,90.785723,28.64,80,1003,9.08,98,0.0,1,9.03,10.69,22.54,9.0,1.24,277.08
2025-08-23,Kurigram,Rangpur,25.813013,89.643052,28.42,76,1003,6.0,81,0.0,1,8.11,9.39,26.18,6.95,1.24,227.28
2025-08-23,Kushtia,Khulna,23.898795,89.129554,28.71,80,1001,4.23,93,0.0,3,30.15,35.64,0.15,20.14,14.45,500.23
2025-08-23,Lakshmipur,Chattogram,22.944537,90.827635,27.61,85,1003,8.78,96,0.4,1,9.24,10.52,30.42,4.73,0.3,205.29
2025-08-23,Lalmonirhat,Rangpur,25.916351,89.446139,28.95,74,1003,5.75,73,0.0,1,9.47,10.87,24.0,7.36,1.11,242.49
2025-08-23,Madaripur,Dhaka,23.167518,90.204727,28.51,81,1002,4.98,94,1.59,2,13.05,14.11,13.49,9.98,1.58,259.28
2025-08-23,Magura,Khulna,23.488077,89.420182,29.29,79,1001,4.1,91,0.0,3,25.51,29.1,1.32,17.45,10.35,450.8
2025-08-23,Manikganj,Dhaka,23.832984,89.966688,29.34,76,1001,3.77,100,0.0,2,23.87,26.76,1.42,17.96,6.1,415.45
2025-08-23,Meherpur,Khulna,23.781785,88.636937,29.42,79,1001,3.52,100,0.0,2,23.39,27.23,1.14,18.53,10.54,420.52
2025-08-23,Moulvibazar,Sylhet,24.488082,91.763018,28.12,82,1004,4.55,92,0.0,1,5.75,6.77,34.47,3.9,1.57,195.74
2025-08-23,Munshiganj,Dhaka,23.54838,90.534972,27.63,85,1002,5.89,100,0.0,2,13.58,14.82,12.76,9.66,1.48,277.44
2025-08-23,Mymensingh,Mymensingh,24.888931,90.384519,28.94,78,1003,8.5,99,0.0,2,10.8,12.44,18.16,11.33,1.84,297.22
2025-08-23,Naogaon,Rajshahi,24.807323,88.944545,28.78,79,1001,8.11,100,0.0,3,33.48,36.32,0.03,20.16,12.44,623.91
2025-08-23,Narail,Khulna,25.074884,90.391651,28.82,77,1003,8.04,100,0.0,1,9.09,10.8,21.63,9.89,2.03,275.39
2025-08-23,Narayanganj,Dhaka,23.623673,90.498807,27.01,83,1002,5.48,100,0.0,2,13.59,15.25,10.68,10.67,1.6,293.05
2025-08-23,Narsingdi,Dhaka,23.919715,90.715298,26.67,88,1002,7.48,99,0.0,2,10.86,13.29,11.86,8.59,1.03,287.88
2025-08-23,Natore,Rajshahi,24.413185,88.986668,29.45,78,1001,5.64,98,0.0,3,36.07,40.16,0.06,16.94,11.27,566.6
2025-08-23,Netrokona,Mymensingh,24.891567,90.712533,28.76,78,1003,8.11,98,0.0,1,7.67,9.44,26.18,8.95,3.19,252.14
2025-08-23,Nilphamari,Rangpur,25.933927,88.853459,30.49,67,1002,7.39,77,0.0,2,11.75,13.26,14.08,13.56,5.36,325.7
2025-08-23,Noakhali,Chattogram,22.25408,91.17144,27.62,87,1004,11.86,100,0.13,1,6.28,9.17,35.57,2.26,0.18,168.09
2025-08-23,Pabna,Rajshahi,24.006808,89.244834,29.4,77,1001,4.52,98,0.0,3,31.67,36.5,0.13,19.3,11.55,523.45
2025-08-23,Panchagarh,Rangpur,26.320945,88.547114,32.04,60,1002,6.38,71,0.0,1,9.3,10.79,25.94,6.7,2.16,261.7
2025-08-23,Patuakhali,Barishal,22.008424,90.382683,28.2,81,1003,8.82,100,0.43,1,5.99,9.8,33.53,2.64,0.26,160.29
2025-08-23,Pirojpur,Barishal,22.50956,90.00725,27.06,86,1002,4.46,100,1.15,1,8.43,10.58,23.41,7.33,0.45,203.7
2025-08-23,Rajbari,Dhaka,23.739837,89.570413,29.39,76,1001,4.27,100,0.0,3,29.51,34.25,0.71,17.79,11.2,498.36
2025-08-23,Rajshahi,Rajshahi,24.628543,89.037686,30.44,72,1001,7.47,100,0.0,3,31.79,34.82,0.35,19.1,9.59,559.39
2025-08-23,Rangamati,Chattogram,22.650921,92.181433,28.29,86,1005,3.14,100,0.0,1,5.99,6.77,43.72,1.19,0.08,164.94
2025-08-23,Rangpur,Rangpur,25.637614,89.082638,27.0,82,1002,8.09,71,0.0,2,12.43,13.96,11.61,14.2,5.18,332.18
2025-08-23,Satkhira,Khulna,22.716651,89.074986,27.37,85,1001,4.78,98,0.0,1,8.44,9.56,18.04,9.58,1.17,218.06
2025-08-23,Shariatpur,Dhaka,23.213284,90.348125,28.48,82,1002,6.45,97,0.67,2,14.93,15.84,8.94,10.89,2.15,280.47
2025-08-23,Sherpur,Mymensingh,25.022837,90.014974,28.31,79,1003,8.46,100,0.0,2,10.14,11.79,18.43,10.38,0.96,293.29
2025-08-23,Sirajganj,Rajshahi,24.457224,89.705705,29.07,79,1001,8.87,99,0.0,2,24.94,27.13,1.98,19.59,4.93,459.81
2025-08-23,Sunamganj,Sylhet,25.067103,91.398582,29.48,72,1004,5.64,100,0.0,1,4.72,6.27,28.09,8.2,5.39,214.82
2025-08-23,Sylhet,Sylhet,24.89922,91.868527,29.45,73,1004,4.95,85,0.0,1,3.27,3.98,36.46,3.37,0.78,160.94
2025-08-23,Tangail,Dhaka,24.273851,89.937591,29.73,77,1002,7.76,99,0.0,2,21.88,24.04,2.98,18.12,4.19,416.11
2025-08-23,Thakurgaon,Rangpur,23.773143,90.359163,27.02,94,1002,5.66,75,0.0,2,15.86,17.31,6.54,13.48,2.33,313.13
