date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2025-08-11,Bagerhat,Khulna,22.655478,89.794181,31.65,66,1005,3.94,100,0.0,1,2.65,7.04,39.32,0.14,0.27,112.63
2025-08-11,Bandarban,Chattogram,21.787476,92.412475,33.66,52,1005,1.5,64,0.0,1,0.64,1.28,29.65,0.07,0.03,86.27
2025-08-11,Barguna,Barishal,22.131336,90.117243,30.97,69,1005,4.27,100,0.0,1,0.96,2.84,36.54,0.04,0.06,94.91
2025-08-11,Barishal,Barishal,22.493403,90.354801,32.6,60,1005,3.83,100,0.0,1,1.35,4.48,35.65,0.07,0.11,97.82
2025-08-11,Bhola,Barishal,22.143569,90.790409,29.01,79,1006,3.56,99,0.0,1,0.76,1.59,35.24,0.03,0.04,93.45
2025-08-11,Bogura,Rajshahi,24.850066,89.372843,33.51,57,1004,2.65,99,0.0,3,30.18,35.8,43.6,15.82,15.98,342.86
2025-08-11,Brahmanbaria,Chattogram,23.9606,91.119089,33.06,62,1005,3.09,40,0.0,1,2.27,4.26,35.57,0.88,0.54,114.1
2025-08-11,Chandpur,Chattogram,23.224176,90.6531,31.74,65,1005,3.96,100,0.0,1,0.96,2.09,31.74,0.32,0.3,97.89
2025-08-11,Chapai Nawabganj,Rajshahi,24.599887,88.285047,34.45,53,1004,2.47,90,0.0,3,31.48,34.93,78.39,9.87,18.94,342.21
2025-08-11,Chattogram,Chattogram,22.333778,91.834435,31.93,70,1006,3.09,75,0.0,1,0.58,1.01,29.35,0.05,0.02,84.71
2025-08-11,Chuadanga,Khulna,23.643661,88.846448,33.03,62,1004,3.18,100,0.0,3,27.1,35.08,76.22,8.87,18.31,341.58
2025-08-11,Cox's Bazar,Chattogram,21.176647,92.003505,28.75,77,1006,3.57,58,0.0,1,0.68,1.3,32.24,0.02,0.03,87.09
2025-08-11,Cumilla,Chattogram,23.461061,91.180875,32.56,62,1005,3.13,100,0.0,1,1.41,2.71,33.19,0.49,0.31,102.81
2025-08-11,Dhaka,Dhaka,23.764386,90.389014,32.98,66,1004,2.57,40,0.0,1,3.1,5.07,38.74,1.53,1.66,119.73
2025-08-11,Dinajpur,Rangpur,25.626071,88.634623,33.42,58,1004,2.38,99,0.0,4,62.83,68.71,37.05,21.71,25.91,465.0
2025-08-11,Faridpur,Dhaka,23.604018,89.841554,32.35,65,1005,3.47,99,0.0,1,6.91,9.88,48.28,2.97,4.55,153.71
2025-08-11,Feni,Chattogram,23.01276,91.404923,31.28,68,1005,3.43,100,0.0,1,0.97,1.79,31.91,0.26,0.12,93.39
2025-08-11,Gaibandha,Rangpur,25.086001,89.869644,33.22,59,1004,3.37,98,0.0,2,17.54,22.58,41.43,10.36,6.19,258.16
2025-08-11,Gazipur,Dhaka,23.999756,90.417363,33.01,66,1004,2.57,40,0.0,1,3.2,5.29,38.17,1.61,1.43,122.93
2025-08-11,Gopalganj,Dhaka,23.004994,89.830318,32.95,60,1005,3.42,100,0.0,1,2.3,5.02,40.78,0.72,1.46,112.66
2025-08-11,Habiganj,Sylhet,24.374603,91.414027,32.0,66,1005,2.75,91,0.0,1,2.26,4.03,34.21,1.5,1.51,118.13
2025-08-11,Jamalpur,Mymensingh,24.925587,89.943668,33.21,59,1004,3.13,97,0.0,2,16.29,21.2,40.81,10.02,6.35,247.38
2025-08-11,Jashore,Khulna,23.166526,89.209442,32.34,66,1005,3.75,100,0.0,1,5.78,8.7,54.03,1.99,3.99,156.88
2025-08-11,Jhalokathi,Barishal,22.56239,90.174282,32.62,60,1005,3.92,100,0.0,1,1.49,5.32,35.85,0.08,0.14,98.86
