date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2025-09-03,Khagrachhari,Chattogram,23.1078,91.988996,35.34,51,1004,1.25,32,0.0,1,2.68,3.23,37.98,0.92,0.63,105.46
2025-09-03,Khulna,Khulna,22.937209,89.285274,31.15,73,1003,9.1,44,0.0,1,5.82,9.25,44.77,1.04,1.43,139.81
2025-09-03,Kishoreganj,Dhaka,24.433982,90.785723,34.24,56,1004,1.6,37,0.0,1,8.67,10.28,50.6,1.4,2.15,145.21
2025-09-03,Kurigram,Rangpur,25.813013,89.643052,32.5,62,1004,2.51,11,0.0,2,20.4,22.16,70.84,2.64,1.86,181.97
2025-09-03,Kushtia,Khulna,23.898795,89.129554,32.68,62,1004,7.72,25,0.0,1,3.75,6.4,19.01,5.46,7.26,173.61
2025-09-03,Lakshmipur,Chattogram,22.944537,90.827635,31.43,64,1004,8.22,19,0.0,1,4.21,7.37,39.67,0.37,0.11,117.08
2025-09-03,Lalmonirhat,Rangpur,25.916351,89.446139,34.44,55,1004,2.82,13,0.0,2,21.4,23.24,72.49,2.22,1.78,177.22
2025-09-03,Madaripur,Dhaka,23.167518,90.204727,32.33,63,1004,9.5,10,0.0,1,3.91,6.26,36.73,0.41,0.17,116.2
2025-09-03,Magura,Khulna,23.488077,89.420182,32.55,64,1003,9.37,25,0.0,1,2.79,3.94,28.4,1.69,1.97,119.22
2025-09-03,Manikganj,Dhaka,23.832984,89.966688,33.62,58,1004,5.99,32,0.0,1,1.35,2.14,20.78,2.2,1.0,118.16
2025-09-03,Meherpur,Khulna,23.781785,88.636937,32.27,66,1003,7.71,25,0.0,1,5.98,9.02,18.85,7.41,10.1,200.36
2025-09-03,Moulvibazar,Sylhet,24.488082,91.763018,32.83,66,1004,1.2,30,0.0,1,4.27,5.58,41.96,0.98,1.29,139.73
2025-09-03,Munshiganj,Dhaka,23.54838,90.534972,33.13,62,1004,5.28,12,0.0,1,2.12,3.25,28.57,0.91,0.35,104.96
2025-09-03,Mymensingh,Mymensingh,24.888931,90.384519,33.66,59,1004,2.39,37,0.0,2,17.41,19.54,71.26,2.02,3.56,169.29
2025-09-03,Naogaon,Rajshahi,24.807323,88.944545,34.24,53,1004,5.55,25,0.0,2,15.55,18.15,56.51,3.47,6.59,174.26
2025-09-03,Narail,Khulna,25.074884,90.391651,33.9,58,1004,2.76,36,0.0,2,21.49,23.95,82.46,2.25,4.55,179.67
2025-09-03,Narayanganj,Dhaka,23.623673,90.498807,32.01,60,1004,5.08,11,0.0,1,1.91,2.84,27.08,1.28,0.48,108.68
2025-09-03,Narsingdi,Dhaka,23.919715,90.715298,33.83,57,1004,2.51,15,0.0,1,1.97,2.73,28.24,1.41,0.61,112.03
2025-09-03,Natore,Rajshahi,24.413185,88.986668,33.28,58,1004,6.25,19,0.0,1,4.41,6.44,24.77,3.89,2.72,167.54
2025-09-03,Netrokona,Mymensingh,24.891567,90.712533,34.32,56,1004,1.99,34,0.0,2,15.98,18.22,73.8,2.26,5.23,168.83
2025-09-03,Nilphamari,Rangpur,25.933927,88.853459,34.52,54,1004,3.12,18,0.0,2,21.81,24.31,73.68,3.15,5.66,173.48
2025-09-03,Noakhali,Chattogram,22.25408,91.17144,28.42,84,1005,9.59,61,0.0,1,7.04,11.55,48.26,0.27,0.11,149.08
2025-09-03,Pabna,Rajshahi,24.006808,89.244834,33.24,59,1004,7.64,21,0.0,1,3.44,5.2,22.7,3.84,3.6,154.26
2025-09-03,Panchagarh,Rangpur,26.320945,88.547114,34.33,54,1004,3.18,11,0.0,2,13.1,15.27,54.21,3.28,3.56,168.09
2025-09-03,Patuakhali,Barishal,22.008424,90.382683,28.88,81,1004,9.05,88,0.49,1,7.63,13.05,54.89,0.19,0.16,172.28
2025-09-03,Pirojpur,Barishal,22.50956,90.00725,31.05,68,1004,9.23,63,0.87,1,7.09,12.12,52.23,0.18,0.13,155.43
2025-09-03,Rajbari,Dhaka,23.739837,89.570413,33.0,60,1004,8.76,42,0.0,1,2.26,3.39,25.01,2.02,1.85,123.76
2025-09-03,Rajshahi,Rajshahi,24.628543,89.037686,33.83,55,1004,5.87,26,0.0,2,10.1,12.17,41.44,3.48,3.63,169.09
2025-09-03,Rangamati,Chattogram,22.650921,92.181433,32.6,60,1004,1.57,26,0.0,1,1.58,2.16,30.46,0.66,0.06,101.96
2025-09-03,Rangpur,Rangpur,25.637614,89.082638,34.54,54,1004,3.12,16,0.0,2,23.59,26.06,78.45,3.09,5.57,173.95
2025-09-03,Satkhira,Khulna,22.716651,89.074986,30.45,77,1003,9.13,54,0.0,1,6.52,10.1,52.45,0.22,0.18,146.2
2025-09-03,Shariatpur,Dhaka,23.213284,90.348125,31.53,66,1004,9.06,13,0.0,1,2.5,3.75,30.42,0.51,0.21,102.47
2025-09-03,Sherpur,Mymensingh,25.022837,90.014974,33.78,58,1004,3.05,39,0.0,2,22.41,24.83,81.0,2.02,3.44,179.19
2025-09-03,Sirajganj,Rajshahi,24.457224,89.705705,32.1,65,1004,3.99,35,0.0,1,6.56,7.87,35.15,2.98,1.31,155.07
2025-09-03,Sunamganj,Sylhet,25.067103,91.398582,34.5,56,1004,2.49,16,0.0,2,15.68,17.57,86.28,3.96,6.23,184.28
2025-09-03,Sylhet,Sylhet,24.89922,91.868527,33.22,62,1003,2.83,15,0.0,2,8.01,9.17,63.58,1.56,0.69,157.21
2025-09-03,Tangail,Dhaka,24.273851,89.937591,33.35,59,1004,3.69,38,0.0,1,5.82,6.98,34.63,2.28,1.2,141.14
2025-09-03,Thakurgaon,Rangpur,23.773143,90.359163,32.02,66,1004,4.63,75,0.0,1,1.79,2.66,25.45,1.43,0.49,109.33
