date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2025-08-20,Bagerhat,Khulna,22.655478,89.794181,27.02,87,1006,5.03,100,0.0,1,4.94,7.74,54.64,0.39,0.23,92.88
2025-08-20,Bandarban,Chattogram,21.787476,92.412475,30.0,71,1007,1.75,84,0.0,1,2.51,3.49,46.25,0.16,0.08,94.69
2025-08-20,Barguna,Barishal,22.131336,90.117243,26.49,91,1006,5.86,100,0.15,1,5.43,9.36,58.38,0.35,0.24,96.03
2025-08-20,Barishal,Barishal,22.493403,90.354801,27.0,86,1006,5.35,100,0.0,1,4.82,8.0,52.93,0.36,0.19,96.63
2025-08-20,Bhola,Barishal,22.143569,90.790409,27.03,87,1007,6.19,100,0.56,1,5.31,9.49,52.36,0.31,0.22,99.15
2025-08-20,Bogura,Rajshahi,24.850066,89.372843,31.3,66,1005,5.79,93,0.0,1,5.46,7.24,30.52,6.41,4.24,171.9
2025-08-20,Brahmanbaria,Chattogram,23.9606,91.119089,31.06,79,1006,5.14,75,0.0,1,3.26,4.05,39.99,1.31,0.37,128.33
2025-08-20,Chandpur,Chattogram,23.224176,90.6531,28.23,80,1006,6.0,99,0.0,1,3.34,4.41,42.79,0.7,0.27,107.92
2025-08-20,Chapai Nawabganj,Rajshahi,24.599887,88.285047,31.75,64,1004,6.03,90,0.0,2,16.45,20.66,16.82,20.2,15.31,313.95
2025-08-20,Chattogram,Chattogram,22.333778,91.834435,29.93,74,1007,4.12,75,0.0,1,3.22,4.81,48.52,0.32,0.12,101.34
2025-08-20,Chuadanga,Khulna,23.643661,88.846448,30.49,74,1004,6.95,100,0.0,2,10.74,16.05,28.22,14.34,16.46,249.34
2025-08-20,Cox's Bazar,Chattogram,21.176647,92.003505,28.44,79,1007,8.67,100,0.0,1,4.36,7.08,47.47,0.18,0.2,98.09
2025-08-20,Cumilla,Chattogram,23.461061,91.180875,28.9,79,1006,8.13,97,0.0,1,3.29,4.26,43.82,0.81,0.23,116.85
2025-08-20,Dhaka,Dhaka,23.764386,90.389014,28.98,79,1005,6.69,75,0.0,1,3.23,4.07,38.22,1.44,0.41,115.35
2025-08-20,Dinajpur,Rangpur,25.626071,88.634623,31.56,63,1005,5.44,74,0.0,1,6.59,8.81,25.7,10.49,10.4,173.12
2025-08-20,Faridpur,Dhaka,23.604018,89.841554,30.88,69,1005,7.61,100,0.0,1,3.82,4.97,38.13,2.25,1.7,115.79
2025-08-20,Feni,Chattogram,23.01276,91.404923,28.22,83,1007,5.71,90,0.0,1,3.19,4.44,47.09,0.57,0.13,107.84
2025-08-20,Gaibandha,Rangpur,25.086001,89.869644,31.14,66,1005,5.43,87,0.0,1,4.57,5.82,33.13,4.13,0.77,153.21
2025-08-20,Gazipur,Dhaka,23.999756,90.417363,29.01,79,1005,6.69,75,0.0,1,3.19,3.97,36.67,1.84,0.51,127.38
2025-08-20,Gopalganj,Dhaka,23.004994,89.830318,29.71,73,1005,5.72,100,0.0,1,4.29,6.04,45.89,0.93,0.85,98.83
2025-08-20,Habiganj,Sylhet,24.374603,91.414027,30.84,68,1006,4.41,87,0.0,1,3.33,4.23,33.53,3.15,1.45,140.64
2025-08-20,Jamalpur,Mymensingh,24.925587,89.943668,30.64,68,1005,5.18,94,0.0,1,4.49,5.7,32.49,4.27,0.91,152.83
2025-08-20,Jashore,Khulna,23.166526,89.209442,29.57,77,1005,6.84,100,0.0,1,5.42,7.57,48.0,2.67,3.26,115.5
2025-08-20,Jhalokathi,Barishal,22.56239,90.174282,26.59,88,1006,5.29,100,0.0,1,4.75,7.72,54.55,0.36,0.2,94.72
2025-08-20,Jhenaidah,Khulna,23.544696,89.173194,30.31,75,1004,6.5,100,0.0,1,7.58,10.9,37.18,8.01,9.39,177.72
2025-08-20,Joypurhat,Rajshahi,25.111402,88.98842,31.36,66,1005,5.46,89,0.0,1,6.29,8.39,28.54,8.35,9.92,176.7
2025-08-20,Khagrachhari,Chattogram,23.1078,91.988996,29.88,78,1007,2.9,76,0.0,1,2.31,2.69,47.31,0.79,0.18,102.03
2025-08-20,Khulna,Khulna,22.937209,89.285274,28.26,82,1005,6.57,100,0.1,1,5.28,7.52,51.76,1.58,1.76,105.45
2025-08-20,Kishoreganj,Dhaka,24.433982,90.785723,30.71,68,1006,5.8,75,0.0,1,3.96,4.96,35.67,3.04,0.94,141.55
2025-08-20,Kurigram,Rangpur,25.813013,89.643052,31.39,64,1005,6.48,52,0.0,1,4.46,5.63,37.22,4.2,0.93,156.9
2025-08-20,Kushtia,Khulna,23.898795,89.129554,31.35,69,1004,6.45,93,0.0,2,10.15,15.16,26.04,13.68,15.38,238.53
2025-08-20,Lakshmipur,Chattogram,22.944537,90.827635,27.15,85,1006,5.95,99,0.0,1,4.18,6.67,46.59,0.47,0.16,105.16
2025-08-20,Lalmonirhat,Rangpur,25.916351,89.446139,32.04,60,1005,5.59,58,0.0,1,4.71,5.91,39.45,3.65,0.73,153.73
2025-08-20,Madaripur,Dhaka,23.167518,90.204727,29.04,78,1006,5.13,100,0.0,1,3.92,5.58,44.43,0.55,0.2,100.67
2025-08-20,Magura,Khulna,23.488077,89.420182,30.75,72,1005,7.07,100,0.0,1,4.96,6.72,42.02,3.14,3.71,115.01
2025-08-20,Manikganj,Dhaka,23.832984,89.966688,31.79,64,1005,7.3,97,0.0,1,3.68,4.76,36.2,2.78,1.95,122.9
2025-08-20,Meherpur,Khulna,23.781785,88.636937,30.96,72,1004,7.28,100,0.0,2,10.77,15.41,27.79,13.65,13.97,252.07
2025-08-20,Moulvibazar,Sylhet,24.488082,91.763018,31.0,68,1006,2.61,64,0.0,1,3.14,4.14,27.63,4.19,1.55,146.16
2025-08-20,Munshiganj,Dhaka,23.54838,90.534972,30.91,68,1006,6.31,100,0.0,1,3.38,4.37,40.17,1.06,0.33,112.7
2025-08-20,Mymensingh,Mymensingh,24.888931,90.384519,30.61,68,1006,4.85,93,0.0,1,4.3,5.52,32.94,4.2,1.28,149.69
2025-08-20,Naogaon,Rajshahi,24.807323,88.944545,31.02,67,1005,5.26,97,0.0,1,7.42,10.0,27.43,9.38,9.84,197.46
2025-08-20,Narail,Khulna,25.074884,90.391651,30.39,70,1006,4.5,98,0.0,1,4.48,5.85,32.9,4.44,1.55,152.83
2025-08-20,Narayanganj,Dhaka,23.623673,90.498807,29.01,67,1006,6.6,99,0.0,1,3.28,4.17,38.42,1.45,0.42,120.04
2025-08-20,Narsingdi,Dhaka,23.919715,90.715298,30.69,70,1006,7.82,89,0.0,1,3.34,4.21,36.52,1.83,0.5,133.18
2025-08-20,Natore,Rajshahi,24.413185,88.986668,31.35,67,1004,6.47,69,0.0,1,9.67,13.21,25.22,11.45,9.66,239.0
2025-08-20,Netrokona,Mymensingh,24.891567,90.712533,31.31,63,1006,4.81,100,0.0,1,3.92,5.32,33.41,4.72,2.55,149.7
2025-08-20,Nilphamari,Rangpur,25.933927,88.853459,31.6,63,1005,5.09,72,0.0,1,5.67,7.5,30.23,8.11,6.96,166.42
2025-08-20,Noakhali,Chattogram,22.25408,91.17144,27.62,84,1007,7.92,100,0.1,1,5.05,8.72,48.25,0.39,0.19,103.89
2025-08-20,Pabna,Rajshahi,24.006808,89.244834,31.99,65,1004,6.44,85,0.0,1,7.35,10.44,29.76,8.61,8.33,188.94
