date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2025-09-15,Bagerhat,Khulna,22.655478,89.794181,27.27,83,1008,4.58,100,0.0,2,1.52,2.41,65.26,0.18,0.12,151.22
2025-09-15,Bandarban,Chattogram,21.787476,92.412475,25.07,98,1010,0.73,100,0.0,1,0.69,1.19,40.46,0.15,0.03,103.48
2025-09-15,Barguna,Barishal,22.131336,90.117243,26.76,85,1008,5.95,100,0.0,2,1.19,2.35,62.03,0.07,0.09,137.89
2025-09-15,Barishal,Barishal,22.493403,90.354801,28.6,74,1008,4.79,100,0.0,2,1.11,2.15,64.04,0.09,0.07,144.98
2025-09-15,Bhola,Barishal,22.143569,90.790409,26.48,87,1009,7.06,100,0.0,2,1.02,2.04,61.08,0.08,0.07,135.17
2025-09-15,Bogura,Rajshahi,24.850066,89.372843,26.42,86,1008,2.48,100,0.0,2,16.89,20.35,34.91,14.13,9.24,369.05
2025-09-15,Brahmanbaria,Chattogram,23.9606,91.119089,31.06,74,1008,3.6,75,0.0,1,3.46,6.39,34.82,1.84,0.74,200.79
2025-09-15,Chandpur,Chattogram,23.224176,90.6531,27.43,82,1008,5.11,99,0.0,1,2.08,2.91,50.46,0.57,0.35,172.79
2025-09-15,Chapai Nawabganj,Rajshahi,24.599887,88.285047,25.63,91,1008,0.94,100,0.0,2,16.8,21.34,21.13,7.78,7.12,377.79
2025-09-15,Chattogram,Chattogram,22.333778,91.834435,25.93,94,1009,6.17,100,1.46,1,0.69,1.2,48.68,0.07,0.04,112.1
2025-09-15,Chuadanga,Khulna,23.643661,88.846448,30.03,73,1007,2.44,95,0.0,3,29.97,41.7,30.25,24.36,25.85,602.5
2025-09-15,Cox's Bazar,Chattogram,21.176647,92.003505,26.66,84,1009,1.99,100,0.0,1,0.79,1.82,43.26,0.04,0.06,101.32
2025-09-15,Cumilla,Chattogram,23.461061,91.180875,26.48,89,1009,4.06,100,0.0,1,2.19,3.79,48.13,0.96,0.41,175.43
2025-09-15,Dhaka,Dhaka,23.764386,90.389014,29.98,79,1008,3.6,75,0.0,1,4.48,6.04,39.81,2.51,1.11,215.69
2025-09-15,Dinajpur,Rangpur,25.626071,88.634623,26.19,86,1008,3.78,100,0.0,3,29.41,34.45,7.36,22.58,17.42,460.98
2025-09-15,Faridpur,Dhaka,23.604018,89.841554,30.31,69,1007,3.56,98,0.0,1,6.65,8.76,43.1,4.95,3.73,248.33
2025-09-15,Feni,Chattogram,23.01276,91.404923,26.29,91,1009,2.46,100,0.0,1,0.99,1.73,55.36,0.37,0.13,140.61
2025-09-15,Gaibandha,Rangpur,25.086001,89.869644,26.51,83,1008,2.83,100,0.0,1,7.63,9.49,36.1,5.68,1.55,246.74
2025-09-15,Gazipur,Dhaka,23.999756,90.417363,30.01,79,1008,3.6,75,0.0,1,4.82,6.78,34.35,2.85,1.09,220.19
2025-09-15,Gopalganj,Dhaka,23.004994,89.830318,29.84,70,1008,4.55,100,0.0,1,2.78,3.94,55.67,1.36,1.61,179.64
2025-09-15,Habiganj,Sylhet,24.374603,91.414027,28.3,80,1008,2.83,100,0.0,1,3.33,5.55,36.46,2.74,2.02,185.82
2025-09-15,Jamalpur,Mymensingh,24.925587,89.943668,25.89,88,1008,2.96,100,0.0,1,8.11,10.06,38.37,6.36,2.02,257.09
2025-09-15,Jashore,Khulna,23.166526,89.209442,27.77,83,1007,4.11,90,0.0,1,6.59,9.27,56.61,4.8,5.74,243.72
2025-09-15,Jhalokathi,Barishal,22.56239,90.174282,28.45,75,1008,4.13,100,0.0,2,1.15,2.22,64.33,0.09,0.07,145.71
2025-09-15,Jhenaidah,Khulna,23.544696,89.173194,30.16,73,1007,3.45,84,0.0,2,17.29,24.09,41.52,14.22,15.48,418.33
2025-09-15,Joypurhat,Rajshahi,25.111402,88.98842,26.12,89,1008,2.57,100,0.0,2,20.21,24.8,22.87,20.95,20.3,399.8
2025-09-15,Khagrachhari,Chattogram,23.1078,91.988996,25.16,98,1009,1.74,100,0.0,1,0.65,0.94,50.62,0.41,0.11,121.54
2025-09-15,Khulna,Khulna,22.937209,89.285274,27.5,85,1007,3.89,100,0.0,2,4.63,6.59,61.41,2.65,3.03,205.31
2025-09-15,Kishoreganj,Dhaka,24.433982,90.785723,28.11,77,1008,1.81,100,0.15,1,4.9,8.52,27.73,4.32,1.0,226.16
2025-09-15,Kurigram,Rangpur,25.813013,89.643052,26.8,82,1008,2.81,100,0.0,1,8.69,11.72,17.62,5.85,1.2,301.19
2025-09-15,Kushtia,Khulna,23.898795,89.129554,28.86,76,1007,3.27,97,0.0,3,29.29,40.28,31.4,24.27,24.63,579.89
2025-09-15,Lakshmipur,Chattogram,22.944537,90.827635,26.52,88,1008,4.97,100,0.0,1,1.28,2.2,59.45,0.23,0.12,151.58
2025-09-15,Lalmonirhat,Rangpur,25.916351,89.446139,25.63,90,1008,1.26,100,0.0,2,10.14,13.71,17.06,6.33,1.46,318.45
2025-09-15,Madaripur,Dhaka,23.167518,90.204727,28.94,77,1008,4.27,99,0.0,1,1.88,2.77,54.16,0.42,0.33,167.06
2025-09-15,Magura,Khulna,23.488077,89.420182,30.09,73,1007,4.06,88,0.0,1,7.86,10.53,52.96,6.86,7.24,259.6
2025-09-15,Manikganj,Dhaka,23.832984,89.966688,29.31,70,1008,2.8,100,0.0,1,8.23,10.75,39.25,6.44,4.4,275.36
2025-09-15,Meherpur,Khulna,23.781785,88.636937,28.88,76,1007,2.5,97,0.32,2,24.78,33.84,33.07,18.07,18.53,522.61
2025-09-15,Moulvibazar,Sylhet,24.488082,91.763018,26.01,91,1009,1.55,100,0.0,1,3.39,5.2,34.7,3.0,1.8,177.57
2025-09-15,Munshiganj,Dhaka,23.54838,90.534972,30.32,68,1008,4.01,100,0.0,1,3.05,4.27,44.48,1.33,0.64,189.7
2025-09-15,Mymensingh,Mymensingh,24.888931,90.384519,25.82,88,1008,2.08,100,0.0,1,5.09,7.13,37.18,4.15,1.01,217.49
2025-09-15,Naogaon,Rajshahi,24.807323,88.944545,26.24,86,1008,2.25,100,0.0,2,24.39,29.63,25.62,20.96,19.57,456.65
2025-09-15,Narail,Khulna,25.074884,90.391651,24.97,92,1008,2.09,100,1.15,1,4.55,6.51,35.42,4.07,0.96,209.87
2025-09-15,Narayanganj,Dhaka,23.623673,90.498807,30.01,68,1008,3.19,100,0.0,1,3.94,5.53,39.41,2.09,0.87,204.95
2025-09-15,Narsingdi,Dhaka,23.919715,90.715298,28.85,76,1008,2.27,100,0.0,1,4.05,6.06,33.3,2.24,0.75,204.92
2025-09-15,Natore,Rajshahi,24.413185,88.986668,26.2,87,1008,2.22,100,0.87,3,32.74,39.29,31.14,20.99,18.11,570.81
2025-09-15,Netrokona,Mymensingh,24.891567,90.712533,26.6,84,1008,1.95,100,3.16,1,4.08,6.91,36.03,4.07,1.02,206.31
2025-09-15,Nilphamari,Rangpur,25.933927,88.853459,27.63,79,1008,2.74,100,0.0,3,27.69,32.97,7.06,19.93,14.04,475.66
2025-09-15,Noakhali,Chattogram,22.25408,91.17144,26.57,88,1009,8.25,100,0.0,1,0.95,1.9,58.48,0.07,0.06,130.84
2025-09-15,Pabna,Rajshahi,24.006808,89.244834,27.76,79,1007,3.22,99,0.0,2,20.42,26.84,36.49,17.38,14.9,445.34
2025-09-15,Panchagarh,Rangpur,26.320945,88.547114,28.43,76,1008,3.06,91,0.0,3,38.37,43.53,5.47,15.43,7.02,585.68
2025-09-15,Patuakhali,Barishal,22.008424,90.382683,26.26,89,1008,5.98,100,0.15,2,1.13,2.25,61.71,0.07,0.08,136.98
2025-09-15,Pirojpur,Barishal,22.50956,90.00725,28.31,77,1008,4.04,100,0.0,2,1.15,2.22,64.33,0.09,0.07,145.71
2025-09-15,Rajbari,Dhaka,23.739837,89.570413,30.53,68,1007,2.56,100,0.0,1,9.92,13.16,48.9,9.0,8.46,292.11
2025-09-15,Rajshahi,Rajshahi,24.628543,89.037686,26.19,86,1008,1.49,100,0.0,2,23.5,28.43,31.23,18.2,14.33,456.92
2025-09-15,Rangamati,Chattogram,22.650921,92.181433,24.76,97,1009,1.79,100,0.0,1,0.71,1.02,45.49,0.48,0.05,118.71
2025-09-15,Rangpur,Rangpur,25.637614,89.082638,25.94,89,1008,2.87,100,0.0,2,22.06,27.32,9.86,17.74,12.68,418.17
2025-09-15,Satkhira,Khulna,22.716651,89.074986,27.95,82,1007,4.19,100,0.0,2,3.63,5.27,67.25,0.77,0.47,181.82
2025-09-15,Shariatpur,Dhaka,23.213284,90.348125,28.72,77,1008,4.49,100,0.0,1,2.27,3.11,48.62,0.58,0.47,176.11
2025-09-15,Sherpur,Mymensingh,25.022837,90.014974,25.48,89,1008,3.0,100,0.0,1,5.0,6.71,33.04,4.13,0.91,216.6
2025-09-15,Sirajganj,Rajshahi,24.457224,89.705705,27.53,79,1008,4.0,100,0.0,2,11.35,14.12,38.61,11.15,4.75,319.51
2025-09-15,Sunamganj,Sylhet,25.067103,91.398582,26.25,89,1009,1.73,100,1.0,1,6.17,9.05,25.42,10.78,10.11,254.61
2025-09-15,Sylhet,Sylhet,24.89922,91.868527,25.6,88,1008,1.49,100,0.0,1,3.73,5.56,26.42,5.11,1.18,188.5
2025-09-15,Tangail,Dhaka,24.273851,89.937591,26.93,81,1008,3.3,100,0.0,1,8.79,11.05,41.69,7.3,3.44,276.99
2025-09-15,Thakurgaon,Rangpur,23.773143,90.359163,30.02,79,1008,3.6,75,0.0,1,4.48,6.04,39.81,2.51,1.11,215.69
