date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2025-08-31,Feni,Chattogram,23.01276,91.404923,32.83,64,1004,0.49,34,0.0,1,1.7,2.55,39.28,0.56,0.16,119.82
2025-08-31,Gaibandha,Rangpur,25.086001,89.869644,34.17,56,1004,0.06,58,0.0,2,13.06,15.15,52.31,2.22,0.77,189.51
2025-08-31,Gazipur,Dhaka,23.999756,90.417363,30.01,79,1005,4.12,75,0.0,1,4.52,5.86,49.71,0.8,0.53,132.37
2025-08-31,Gopalganj,Dhaka,23.004994,89.830318,33.57,58,1004,2.52,81,0.0,1,4.7,5.92,44.57,0.81,1.22,122.02
2025-08-31,Habiganj,Sylhet,24.374603,91.414027,32.85,61,1004,1.64,48,0.0,1,8.37,10.24,51.9,1.84,2.59,152.93
2025-08-31,Jamalpur,Mymensingh,24.925587,89.943668,33.43,58,1004,0.79,72,0.0,2,11.61,13.52,55.21,1.87,0.75,174.36
2025-08-31,Jashore,Khulna,23.166526,89.209442,31.88,67,1005,0.94,100,0.0,1,9.53,11.77,50.3,2.88,4.61,148.64
2025-08-31,Jhalokathi,Barishal,22.56239,90.174282,32.63,58,1004,2.29,53,0.0,1,5.51,6.62,50.34,0.19,0.05,118.68
2025-08-31,Jhenaidah,Khulna,23.544696,89.173194,32.63,63,1004,1.11,86,0.0,2,17.74,22.34,59.73,5.52,10.09,203.08
2025-08-31,Joypurhat,Rajshahi,25.111402,88.98842,33.58,57,1005,2.28,27,0.0,2,14.99,17.32,39.38,8.4,12.05,189.47
2025-08-31,Khagrachhari,Chattogram,23.1078,91.988996,34.75,54,1004,1.31,55,0.0,1,1.76,2.32,39.45,0.77,0.25,116.16
2025-08-31,Khulna,Khulna,22.937209,89.285274,31.97,66,1005,1.13,89,0.0,1,9.67,11.54,53.36,1.63,2.45,139.33
2025-08-31,Kishoreganj,Dhaka,24.433982,90.785723,33.36,57,1004,1.4,61,0.0,2,9.28,11.12,63.6,1.04,1.04,144.27
2025-08-31,Kurigram,Rangpur,25.813013,89.643052,31.38,65,1005,4.17,62,0.0,2,16.66,18.51,39.65,6.16,0.95,275.84
2025-08-31,Kushtia,Khulna,23.898795,89.129554,33.36,59,1004,1.18,94,0.0,3,30.74,38.14,85.45,5.04,13.17,254.67
2025-08-31,Lakshmipur,Chattogram,22.944537,90.827635,31.41,67,1004,2.09,60,0.0,1,1.56,2.27,39.73,0.31,0.13,114.44
2025-08-31,Lalmonirhat,Rangpur,25.916351,89.446139,32.48,60,1005,3.62,60,0.0,2,13.9,15.69,38.32,5.59,0.8,268.82
2025-08-31,Madaripur,Dhaka,23.167518,90.204727,32.75,63,1004,2.53,73,0.0,1,2.48,3.28,40.98,0.41,0.19,115.92
2025-08-31,Magura,Khulna,23.488077,89.420182,32.64,62,1004,1.38,95,0.0,1,9.37,11.65,53.96,2.12,4.42,146.62
2025-08-31,Manikganj,Dhaka,23.832984,89.966688,32.95,58,1004,2.09,84,0.0,1,7.69,9.36,58.25,1.01,1.49,142.47
2025-08-31,Meherpur,Khulna,23.781785,88.636937,32.48,63,1005,2.32,65,0.0,3,35.78,43.2,81.63,6.54,13.96,278.83
2025-08-31,Moulvibazar,Sylhet,24.488082,91.763018,32.62,63,1004,1.37,41,0.0,1,8.39,10.19,55.65,1.65,2.22,151.4
2025-08-31,Munshiganj,Dhaka,23.54838,90.534972,33.39,59,1004,2.02,63,0.0,1,2.64,3.55,41.94,0.71,0.42,123.15
2025-08-31,Mymensingh,Mymensingh,24.888931,90.384519,33.39,59,1004,0.53,90,0.0,2,13.11,15.09,61.59,1.54,1.13,172.49
2025-08-31,Naogaon,Rajshahi,24.807323,88.944545,33.54,55,1005,2.05,42,0.0,2,20.32,23.34,53.08,6.68,9.96,200.42
2025-08-31,Narail,Khulna,25.074884,90.391651,33.57,59,1004,0.47,86,0.0,2,15.54,17.75,61.74,1.85,1.37,188.46
2025-08-31,Narayanganj,Dhaka,23.623673,90.498807,30.01,56,1004,2.27,67,0.0,1,3.58,4.71,45.82,0.76,0.47,127.76
2025-08-31,Narsingdi,Dhaka,23.919715,90.715298,32.54,62,1004,0.29,87,0.0,1,4.27,5.72,47.55,0.8,0.51,132.41
2025-08-31,Natore,Rajshahi,24.413185,88.986668,32.52,61,1005,1.6,100,1.0,3,30.97,35.39,80.43,3.25,5.78,222.3
2025-08-31,Netrokona,Mymensingh,24.891567,90.712533,33.38,59,1004,0.92,92,0.0,2,12.76,14.66,66.47,1.75,2.17,158.89
2025-08-31,Nilphamari,Rangpur,25.933927,88.853459,32.39,61,1005,3.2,37,0.0,2,17.06,19.15,40.87,8.45,7.91,238.21
2025-08-31,Noakhali,Chattogram,22.25408,91.17144,28.08,82,1005,0.81,15,0.0,1,1.81,2.51,40.13,0.08,0.02,109.87
2025-08-31,Pabna,Rajshahi,24.006808,89.244834,33.44,57,1004,2.02,97,0.4,2,20.43,24.72,73.59,2.9,6.42,198.26
2025-08-31,Panchagarh,Rangpur,26.320945,88.547114,32.22,61,1005,2.9,52,0.0,2,11.06,12.63,36.98,5.94,2.39,241.08
2025-08-31,Patuakhali,Barishal,22.008424,90.382683,30.42,69,1005,2.44,24,0.0,1,5.47,6.05,54.08,0.12,0.03,116.08
2025-08-31,Pirojpur,Barishal,22.50956,90.00725,32.53,58,1004,2.21,51,0.0,1,5.51,6.62,50.34,0.19,0.05,118.68
2025-08-31,Rajbari,Dhaka,23.739837,89.570413,33.09,58,1004,2.23,82,0.0,2,11.21,13.72,60.31,1.76,3.87,154.72
2025-08-31,Rajshahi,Rajshahi,24.628543,89.037686,33.2,57,1005,1.49,79,0.0,2,20.27,23.34,62.86,4.06,5.64,194.13
2025-08-31,Rangamati,Chattogram,22.650921,92.181433,32.05,64,1004,0.51,59,0.0,1,2.54,3.47,41.57,1.25,0.2,139.25
2025-08-31,Rangpur,Rangpur,25.637614,89.082638,33.07,58,1005,3.68,50,0.0,2,17.45,19.69,42.27,8.54,7.6,232.46
2025-08-31,Satkhira,Khulna,22.716651,89.074986,31.62,67,1005,1.89,73,0.0,1,9.91,11.14,59.78,0.42,0.29,129.45
2025-08-31,Shariatpur,Dhaka,23.213284,90.348125,31.51,66,1005,1.68,64,0.0,1,1.81,2.46,39.03,0.53,0.26,115.83
2025-08-31,Sherpur,Mymensingh,25.022837,90.014974,33.72,58,1004,1.03,67,0.0,2,16.07,18.41,58.66,1.72,0.68,199.59
2025-08-31,Sirajganj,Rajshahi,24.457224,89.705705,30.52,70,1005,1.06,54,0.0,2,9.73,11.46,61.89,1.48,1.0,149.42
2025-08-31,Sunamganj,Sylhet,25.067103,91.398582,33.39,61,1004,1.07,44,0.0,2,17.36,19.96,50.81,11.08,13.13,228.81
2025-08-31,Sylhet,Sylhet,24.89922,91.868527,33.04,58,1004,0.5,34,0.0,2,9.93,11.38,65.61,3.27,0.87,157.83
2025-08-31,Tangail,Dhaka,24.273851,89.937591,32.03,63,1005,1.25,26,0.0,2,8.38,9.97,60.09,1.12,0.98,143.55
2025-08-31,Thakurgaon,Rangpur,23.773143,90.359163,30.02,79,1004,4.12,75,0.0,1,3.78,4.82,47.58,0.71,0.46,126.82
