date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2025-08-12,Bagerhat,Khulna,22.655478,89.794181,33.33,57,1003,2.64,100,0.0,2,22.29,28.61,82.15,0.32,0.45,283.47
2025-08-12,Bandarban,Chattogram,21.787476,92.412475,31.05,76,1004,0.43,100,0.0,1,1.25,2.12,31.38,0.11,0.03,98.76
2025-08-12,Barguna,Barishal,22.131336,90.117243,31.81,63,1003,4.15,98,0.0,2,12.43,17.65,82.2,0.1,0.13,238.06
2025-08-12,Barishal,Barishal,22.493403,90.354801,33.46,54,1003,3.6,98,0.0,2,14.29,20.22,78.77,0.14,0.18,240.95
2025-08-12,Bhola,Barishal,22.143569,90.790409,29.39,75,1003,3.64,100,0.0,2,9.56,12.42,77.14,0.07,0.09,222.65
2025-08-12,Bogura,Rajshahi,24.850066,89.372843,29.5,78,1002,1.68,98,0.1,4,52.06,59.22,32.21,16.66,14.6,496.23
2025-08-12,Brahmanbaria,Chattogram,23.9606,91.119089,33.06,66,1003,2.57,75,0.0,1,9.1,12.27,59.19,1.18,0.74,202.71
2025-08-12,Chandpur,Chattogram,23.224176,90.6531,31.98,64,1003,2.94,100,0.0,1,6.04,7.72,58.99,0.46,0.41,181.47
2025-08-12,Chapai Nawabganj,Rajshahi,24.599887,88.285047,33.72,57,1002,1.14,99,0.24,4,60.25,68.95,7.93,25.71,28.1,501.88
2025-08-12,Chattogram,Chattogram,22.333778,91.834435,32.93,66,1003,2.06,75,0.0,1,2.73,3.43,41.87,0.09,0.03,126.88
2025-08-12,Chuadanga,Khulna,23.643661,88.846448,31.78,71,1002,2.36,97,0.0,3,44.0,54.4,29.6,26.35,28.95,594.77
2025-08-12,Cox's Bazar,Chattogram,21.176647,92.003505,28.45,81,1004,4.46,73,0.0,1,2.88,3.67,43.85,0.02,0.02,136.24
2025-08-12,Cumilla,Chattogram,23.461061,91.180875,32.46,64,1003,2.33,100,0.0,1,7.32,9.5,59.01,0.63,0.4,189.16
2025-08-12,Dhaka,Dhaka,23.764386,90.389014,31.98,66,1002,3.09,40,0.0,2,8.15,10.12,66.04,1.61,1.06,214.26
2025-08-12,Dinajpur,Rangpur,25.626071,88.634623,34.18,54,1002,1.95,92,0.0,5,98.17,106.34,15.24,31.28,28.81,620.21
2025-08-12,Faridpur,Dhaka,23.604018,89.841554,32.47,64,1002,3.03,100,0.0,2,10.44,12.53,66.69,3.21,3.01,247.46
2025-08-12,Feni,Chattogram,23.01276,91.404923,31.85,66,1003,3.18,100,0.0,1,5.38,6.81,53.86,0.35,0.24,166.99
2025-08-12,Gaibandha,Rangpur,25.086001,89.869644,30.45,74,1002,3.29,98,1.33,3,35.48,40.24,42.99,8.9,3.88,380.68
2025-08-12,Gazipur,Dhaka,23.999756,90.417363,32.01,66,1002,3.09,40,0.0,2,8.49,10.97,63.39,1.86,1.07,213.14
2025-08-12,Gopalganj,Dhaka,23.004994,89.830318,33.72,55,1002,2.75,100,0.0,2,12.69,16.27,72.61,1.21,1.63,239.67
2025-08-12,Habiganj,Sylhet,24.374603,91.414027,32.08,68,1003,2.34,96,0.0,1,7.45,9.74,52.28,2.03,1.86,193.76
2025-08-12,Jamalpur,Mymensingh,24.925587,89.943668,28.88,80,1003,1.83,100,3.65,3,30.72,35.03,47.68,8.14,3.78,357.01
2025-08-12,Jashore,Khulna,23.166526,89.209442,32.0,69,1003,2.33,100,0.0,2,21.24,24.83,72.2,4.28,5.82,310.14
2025-08-12,Jhalokathi,Barishal,22.56239,90.174282,34.08,52,1003,3.05,99,0.0,2,15.84,22.64,79.45,0.16,0.21,249.62
2025-08-12,Jhenaidah,Khulna,23.544696,89.173194,31.9,71,1002,2.5,98,0.0,3,29.34,35.1,50.3,13.89,16.18,426.6
2025-08-12,Joypurhat,Rajshahi,25.111402,88.98842,34.37,56,1002,1.1,86,0.65,4,62.26,70.88,24.74,22.18,36.29,528.66
2025-08-12,Khagrachhari,Chattogram,23.1078,91.988996,33.79,53,1003,0.98,100,0.0,1,3.28,4.17,43.32,0.64,0.48,137.36
2025-08-12,Khulna,Khulna,22.937209,89.285274,32.94,64,1002,3.01,100,0.0,2,23.97,28.13,79.13,2.43,3.27,308.3
