date,district,division,lat,lon,temp_c,humidity,pressure,wind_speed,clouds,rain,aqi,pm2_5,pm10,o3,no2,so2,co
2025-09-06,Moulvibazar,Sylhet,24.488082,91.763018,33.39,63,1007,0.37,73,0.0,1,7.61,9.4,48.51,2.15,1.49,159.81
2025-09-06,Munshiganj,Dhaka,23.54838,90.534972,34.04,54,1007,3.27,41,0.0,1,4.66,5.69,54.01,0.36,0.32,129.54
2025-09-06,Mymensingh,Mymensingh,24.888931,90.384519,32.67,62,1007,2.23,34,0.75,2,6.55,8.19,62.97,0.99,0.72,148.83
2025-09-06,Naogaon,Rajshahi,24.807323,88.944545,33.17,59,1007,2.57,15,0.0,3,39.31,45.18,101.9,3.94,13.1,244.0
2025-09-06,Narail,Khulna,25.074884,90.391651,33.11,60,1007,2.28,66,0.3,2,6.88,8.63,63.51,0.96,0.8,150.26
2025-09-06,Narayanganj,Dhaka,23.623673,90.498807,33.01,51,1007,3.23,38,0.0,1,4.76,5.91,55.4,0.5,0.38,133.19
2025-09-06,Narsingdi,Dhaka,23.919715,90.715298,33.87,55,1007,2.42,47,0.0,1,4.71,6.03,54.7,0.6,0.41,135.42
2025-09-06,Natore,Rajshahi,24.413185,88.986668,32.72,63,1007,2.74,13,0.0,2,22.8,27.46,89.48,2.67,6.88,220.22
2025-09-06,Netrokona,Mymensingh,24.891567,90.712533,33.57,58,1007,1.81,57,0.0,2,6.39,8.23,62.18,1.24,1.05,149.41
2025-09-06,Nilphamari,Rangpur,25.933927,88.853459,34.12,53,1007,2.09,48,0.0,3,49.12,55.24,69.14,11.64,18.15,304.01
2025-09-06,Noakhali,Chattogram,22.25408,91.17144,28.84,77,1008,2.57,87,0.0,1,4.22,5.31,54.44,0.06,0.02,119.31
2025-09-06,Pabna,Rajshahi,24.006808,89.244834,33.23,60,1007,2.94,19,0.0,2,14.89,19.05,76.71,2.58,5.83,186.85
2025-09-06,Panchagarh,Rangpur,26.320945,88.547114,34.15,54,1007,1.68,59,0.0,3,39.95,43.98,53.38,11.17,8.54,348.45
2025-09-06,Patuakhali,Barishal,22.008424,90.382683,30.89,69,1008,3.61,35,0.0,1,4.67,6.41,53.93,0.08,0.04,119.39
2025-09-06,Pirojpur,Barishal,22.50956,90.00725,33.79,53,1007,3.17,38,0.0,1,4.97,7.07,53.54,0.1,0.05,122.57
2025-09-06,Rajbari,Dhaka,23.739837,89.570413,33.3,59,1007,3.32,21,0.0,2,10.23,13.03,69.07,1.38,3.4,150.43
2025-09-06,Rajshahi,Rajshahi,24.628543,89.037686,32.85,61,1007,2.26,16,0.0,3,26.02,30.58,88.06,2.83,7.36,212.5
2025-09-06,Rangamati,Chattogram,22.650921,92.181433,29.83,81,1007,0.74,99,0.0,1,5.62,6.74,59.54,0.37,0.07,128.43
2025-09-06,Rangpur,Rangpur,25.637614,89.082638,34.43,52,1007,1.72,37,0.0,3,48.0,54.42,80.77,8.75,16.01,275.1
2025-09-06,Satkhira,Khulna,22.716651,89.074986,32.59,61,1007,2.61,15,0.0,2,7.8,10.89,64.51,0.13,0.19,132.42
2025-09-06,Shariatpur,Dhaka,23.213284,90.348125,32.03,61,1007,1.96,38,0.0,1,4.56,5.41,52.05,0.21,0.2,124.56
2025-09-06,Sherpur,Mymensingh,25.022837,90.014974,33.14,60,1007,2.01,41,0.41,2,6.87,8.49,63.75,0.77,0.57,149.26
2025-09-06,Sirajganj,Rajshahi,24.457224,89.705705,30.65,71,1007,3.38,11,0.0,2,8.99,11.07,65.72,1.55,1.33,156.12
2025-09-06,Sunamganj,Sylhet,25.067103,91.398582,34.47,56,1007,0.33,70,0.0,2,11.1,13.52,65.41,5.45,7.65,182.62
2025-09-06,Sylhet,Sylhet,24.89922,91.868527,33.69,58,1006,0.98,66,0.0,1,7.78,9.48,48.9,3.67,0.95,160.34
2025-09-06,Tangail,Dhaka,24.273851,89.937591,32.45,62,1007,2.16,22,0.0,2,7.54,9.3,64.58,1.16,1.11,149.66
2025-09-06,Thakurgaon,Rangpur,23.773143,90.359163,33.02,62,1007,2.06,75,0.0,1,4.86,5.94,56.6,0.52,0.38,133.68
